userId,timestamp,merchantName,amount
65,2025-02-25 09:13:17.038839,Costco,207.41
27,2025-03-03 09:06:13.038839,Starbucks,55.02
5,2025-02-08 14:09:24.038839,Walmart,155.9
90,2025-03-03 03:26:58.038839,Costco,53.34
52,2025-03-03 17:32:54.038839,BestBuy,77.38
8,2025-02-04 16:58:52.038839,Adidas,162.67
61,2025-02-15 20:46:21.038839,Starbucks,230.85
60,2025-02-20 01:30:55.038839,eBay,121.35
32,2025-02-22 21:32:01.038839,Starbucks,327.49
90,2025-02-15 12:23:01.038839,BestBuy,132.35
60,2025-03-02 19:25:16.038839,BestBuy,276.69
55,2025-02-09 18:55:40.038839,Walmart,283.88
46,2025-03-01 05:32:39.038839,BestBuy,470.03
26,2025-02-24 13:34:22.038839,eBay,341.69
81,2025-02-11 01:28:02.038839,BestBuy,442.68
83,2025-02-09 05:19:05.038839,Target,361.74
92,2025-02-12 21:14:52.038839,Apple Store,492.9
22,2025-02-17 09:03:48.038839,Amazon,270.34
39,2025-02-10 10:34:26.038839,BestBuy,352.05
56,2025-02-24 17:22:01.038839,Amazon,221.81
62,2025-02-22 09:16:08.038839,eBay,48.27
33,2025-02-06 23:49:19.038839,Costco,454.36
66,2025-03-02 09:38:25.038839,Costco,12.65
13,2025-02-28 00:27:01.038839,Amazon,297.15
100,2025-02-20 20:07:35.038839,Walmart,267.16
21,2025-02-10 15:03:46.038839,Amazon,74.42
47,2025-02-20 03:54:07.038839,Amazon,171.94
50,2025-02-20 09:12:38.038839,Walmart,442.63
42,2025-02-27 20:58:23.038839,BestBuy,218.39
45,2025-02-22 04:36:44.038839,Starbucks,2466.1448592001857
69,2025-02-27 12:43:29.038839,Costco,76.4
16,2025-02-23 23:17:18.038839,Costco,411.4
40,2025-02-28 05:33:12.038839,Nike,323.14
35,2025-02-02 16:49:40.038839,Nike,348.65
21,2025-02-10 03:04:44.038839,eBay,139.03
11,2025-02-16 09:30:39.038839,Amazon,447.93
94,2025-02-09 15:49:57.038839,Target,408.65
71,2025-02-25 07:55:36.038839,Amazon,365.56
83,2025-02-15 08:25:06.038839,Costco,495.61
89,2025-02-06 05:00:56.038839,Walmart,455.35
19,2025-02-18 14:09:38.038839,Nike,200.36
73,2025-02-20 12:14:47.038839,Nike,326.7
77,2025-02-02 07:14:25.038839,Apple Store,59.86
64,2025-02-16 13:52:25.038839,Apple Store,323.12
11,2025-02-24 10:24:17.038839,Walmart,286.68
58,2025-02-24 17:22:37.038839,Apple Store,11.31
86,2025-02-21 21:22:11.038839,Target,494.75
61,2025-02-03 17:47:00.038839,Target,459.18
44,2025-02-23 07:23:52.038839,Adidas,163.2
32,2025-02-27 21:40:15.038839,Nike,445.16
29,2025-02-21 10:00:59.038839,Amazon,154.17
52,2025-02-09 15:26:19.038839,Costco,424.87
67,2025-02-24 03:31:04.038839,Adidas,450.58
12,2025-02-12 03:21:29.038839,Nike,284.68
7,2025-02-24 17:01:22.038839,Amazon,193.86
70,2025-02-28 09:59:41.038839,Walmart,454.08
96,2025-02-27 05:50:55.038839,Walmart,42.5
72,2025-02-28 13:17:38.038839,Walmart,351.95
22,2025-02-08 12:30:23.038839,BestBuy,67.23
22,2025-02-28 09:47:28.038839,BestBuy,259.03
12,2025-02-19 03:24:27.038839,Adidas,175.64
55,2025-02-09 05:55:20.038839,Nike,332.41
78,2025-02-14 13:13:19.038839,BestBuy,169.69
90,2025-02-03 06:31:11.038839,Nike,458.67
32,2025-02-25 11:16:21.038839,Costco,403.66
63,2025-02-17 20:07:43.038839,BestBuy,376.04
44,2025-02-26 04:14:41.038839,Apple Store,388.99
52,2025-02-04 08:56:37.038839,eBay,218.23
53,2025-02-06 18:30:45.038839,Nike,493.38
16,2025-02-06 18:30:57.038839,Starbucks,16.83
5,2025-02-17 05:46:56.038839,Walmart,104.22
43,2025-03-01 16:00:17.038839,Target,147.74
37,2025-02-13 09:18:47.038839,Target,151.76
89,2025-02-22 09:40:30.038839,eBay,486.98
6,2025-02-25 04:23:01.038839,Nike,106.92
92,2025-03-01 16:01:58.038839,Starbucks,292.68
12,2025-02-07 19:00:56.038839,Adidas,319.9
14,2025-02-11 06:20:07.038839,Costco,115.27
95,2025-02-09 00:38:14.038839,Target,429.27
16,2025-02-11 16:19:48.038839,Nike,211.43
38,2025-02-15 06:36:52.038839,eBay,462.35
35,2025-02-26 11:00:06.038839,eBay,303.32
33,2025-02-26 06:51:26.038839,BestBuy,75.93
38,2025-02-23 09:33:17.038839,Costco,256.1
38,2025-02-14 10:40:00.038839,Apple Store,100.13
24,2025-02-23 00:58:31.038839,Costco,186.33
84,2025-02-22 16:51:36.038839,Nike,382.81
73,2025-02-27 01:03:28.038839,BestBuy,479.85
70,2025-02-09 15:17:00.038839,Nike,275.2
17,2025-02-09 01:36:12.038839,Starbucks,407.58
84,2025-02-07 22:11:18.038839,Walmart,396.37
15,2025-02-24 22:28:29.038839,Walmart,167.85
39,2025-02-17 21:23:28.038839,Walmart,71.24
61,2025-03-01 12:34:04.038839,BestBuy,319.02
58,2025-02-12 08:29:50.038839,UnknownMerchantXYZ,496.18
6,2025-02-26 21:22:58.038839,Apple Store,84.45
25,2025-02-26 12:04:20.038839,Costco,212.29
85,2025-02-03 22:55:10.038839,eBay,258.26
82,2025-02-05 19:54:40.038839,Target,378.84
84,2025-02-28 23:47:32.038839,Amazon,479.34
45,2025-02-09 09:25:53.038839,Starbucks,286.57
25,2025-03-03 01:30:14.038839,Target,455.01
80,2025-02-17 02:38:28.038839,eBay,492.43
39,2025-02-08 23:05:05.038839,Starbucks,316.43
71,2025-02-19 18:51:42.038839,Starbucks,468.89
35,2025-02-02 05:21:42.038839,Nike,9.27
20,2025-02-13 23:09:39.038839,Walmart,83.16
58,2025-03-01 17:18:53.038839,Adidas,380.72
33,2025-02-17 01:38:20.038839,Costco,353.8
4,2025-02-14 02:53:39.038839,Starbucks,151.74
53,2025-02-18 15:36:56.038839,Walmart,237.56
29,2025-02-27 20:20:10.038839,Target,269.25
11,2025-02-15 20:03:52.038839,Costco,217.98
39,2025-02-24 19:26:02.038839,BestBuy,386.12
42,2025-02-24 19:26:20.038839,Amazon,200.85
93,2025-02-08 20:10:06.038839,Starbucks,384.77
41,2025-02-14 15:59:12.038839,Costco,113.74
21,2025-02-23 11:17:44.038839,Nike,339.36
51,2025-02-20 14:59:26.038839,Costco,234.69
11,2025-02-03 18:09:39.038839,eBay,139.83
43,2025-02-11 22:33:52.038839,Adidas,419.8
56,2025-02-24 09:58:45.038839,Starbucks,348.26
86,2025-02-14 06:39:01.038839,Apple Store,426.96
70,2025-02-26 05:25:29.038839,Target,277.26
81,2025-02-09 14:35:14.038839,Costco,1820.7526454943
8,2025-02-18 14:37:44.038839,eBay,309.26
93,2025-03-02 04:07:27.038839,Costco,140.09
14,2025-02-24 21:13:47.038839,Starbucks,438.29
61,2025-02-28 20:21:35.038839,Nike,61.93
99,2025-02-09 22:01:36.038839,Nike,464.29
63,2025-02-06 08:26:37.038839,eBay,281.54
15,2025-02-02 20:59:02.038839,eBay,381.79
56,2025-02-14 08:52:22.038839,Costco,396.61
97,2025-03-01 20:31:22.038839,Apple Store,170.76
100,2025-02-06 10:38:54.038839,Starbucks,360.11
89,2025-02-17 22:52:11.038839,Target,129.76
52,2025-02-26 03:48:30.038839,Walmart,337.7
72,2025-02-18 03:12:08.038839,UnknownMerchantXYZ,370.89
81,2025-02-23 20:57:25.038839,eBay,34.34
10,2025-02-24 23:21:24.038839,Nike,126.02
7,2025-02-21 18:35:45.038839,Costco,128.84
85,2025-02-18 04:29:52.038839,eBay,347.23
46,2025-02-22 11:48:24.038839,Nike,68.27
45,2025-02-05 03:42:14.038839,Costco,267.55
50,2025-02-27 00:56:37.038839,Starbucks,488.62
83,2025-02-02 12:38:18.038839,eBay,1928.1605062586332
19,2025-02-05 16:26:54.038839,Target,270.19
68,2025-02-24 04:23:07.038839,Walmart,144.17
22,2025-02-17 04:07:05.038839,Costco,101.72
24,2025-02-22 08:39:23.038839,eBay,100.86
57,2025-02-17 22:51:48.038839,Nike,310.12
20,2025-02-09 11:01:04.038839,Amazon,271.97
90,2025-02-26 04:58:52.038839,Nike,103.83
42,2025-02-21 01:19:24.038839,BestBuy,143.2
46,2025-02-03 00:34:34.038839,Starbucks,22.99
90,2025-03-03 00:06:31.038839,Apple Store,289.85
81,2025-02-05 22:50:58.038839,eBay,162.69
40,2025-02-10 15:15:46.038839,eBay,382.92
86,2025-02-15 11:38:29.038839,Amazon,355.52
71,2025-02-03 12:28:27.038839,Starbucks,457.24
58,2025-02-25 22:15:37.038839,BestBuy,100.96
8,2025-02-12 09:27:30.038839,UnknownMerchantXYZ,394.07
86,2025-02-03 00:30:52.038839,Walmart,159.73
56,2025-02-06 01:13:52.038839,BestBuy,312.05
89,2025-02-27 20:26:09.038839,Target,47.33
62,2025-02-18 15:28:17.038839,Adidas,319.85
91,2025-02-08 03:22:36.038839,BestBuy,23.14
7,2025-02-04 20:21:47.038839,Costco,415.65
29,2025-02-23 16:36:21.038839,BestBuy,262.6
16,2025-02-20 06:55:27.038839,eBay,484.03
1,2025-02-06 18:33:42.038839,eBay,338.86
48,2025-02-11 07:47:59.038839,Adidas,408.03
45,2025-02-09 21:33:41.038839,Target,48.25
64,2025-02-22 21:11:19.038839,Costco,291.02
73,2025-02-02 03:08:28.038839,Costco,160.85
52,2025-02-02 03:08:39.038839,BestBuy,178.89
93,2025-02-14 11:31:03.038839,eBay,229.16
6,2025-02-04 07:10:07.038839,Target,64.83
2,2025-02-03 20:02:12.038839,Nike,104.26
64,2025-02-25 19:27:15.038839,Target,222.79
70,2025-02-08 17:47:24.038839,Amazon,451.44
13,2025-03-03 17:06:20.038839,Costco,235.12
1,2025-02-07 22:23:50.038839,Starbucks,87.15
21,2025-02-12 09:14:18.038839,eBay,2603.371084187081
37,2025-02-15 02:10:15.038839,eBay,121.61
29,2025-02-06 10:04:40.038839,BestBuy,313.45
9,2025-02-19 08:13:11.038839,Costco,10.37
71,2025-03-03 10:46:20.038839,eBay,258.08
10,2025-02-15 17:30:03.038839,Starbucks,415.02
56,2025-02-07 00:52:42.038839,Walmart,384.4
3,2025-02-03 09:54:10.038839,Adidas,216.93
30,2025-02-04 18:58:56.038839,Amazon,168.29
91,2025-02-08 14:28:20.038839,eBay,472.15
12,2025-02-24 00:06:44.038839,Starbucks,195.93
49,2025-02-22 19:42:58.038839,Amazon,265.97
94,2025-02-23 20:27:42.038839,BestBuy,2.18
8,2025-02-19 07:45:21.038839,Target,290.08
78,2025-02-08 04:08:45.038839,Adidas,82.82
89,2025-02-25 13:28:47.038839,Costco,464.46
3,2025-02-24 19:39:16.038839,Amazon,210.68
15,2025-03-02 00:18:56.038839,Target,119.82
73,2025-03-02 14:06:13.038839,Apple Store,2492.990724908489
39,2025-02-04 10:19:27.038839,Target,121.56
19,2025-02-14 17:43:33.038839,Amazon,313.24
71,2025-02-21 11:58:06.038839,Adidas,387.13
55,2025-03-03 09:06:07.038839,UnknownMerchantXYZ,408.85
76,2025-02-20 04:23:55.038839,eBay,335.03
79,2025-02-24 13:17:24.038839,eBay,140.23
2,2025-02-09 22:59:19.038839,Costco,94.01
86,2025-02-26 16:36:44.038839,Amazon,146.27
22,2025-02-12 03:12:29.038839,eBay,396.88
68,2025-02-24 11:11:59.038839,eBay,267.22
20,2025-02-28 17:20:31.038839,UnknownMerchantXYZ,263.78
96,2025-02-20 16:00:18.038839,eBay,480.71
61,2025-02-14 19:41:47.038839,BestBuy,397.19
49,2025-03-03 14:05:13.038839,Adidas,221.85
79,2025-02-05 07:10:18.038839,BestBuy,473.39
51,2025-02-23 10:36:53.038839,Apple Store,59.15
75,2025-03-02 05:19:24.038839,BestBuy,496.6
96,2025-02-10 20:52:38.038839,Starbucks,212.43
43,2025-03-01 09:03:14.038839,Apple Store,490.66
25,2025-03-02 06:03:25.038839,BestBuy,143.48
13,2025-02-12 17:24:01.038839,Costco,11.76
70,2025-02-04 13:55:37.038839,Costco,363.75
25,2025-02-15 04:55:36.038839,Nike,416.17
49,2025-02-07 07:03:03.038839,Adidas,115.34
56,2025-02-06 16:42:53.038839,BestBuy,159.46
65,2025-02-20 14:10:56.038839,Nike,259.01
17,2025-02-22 13:09:24.038839,Target,366.58
26,2025-02-06 15:02:54.038839,eBay,15.52
20,2025-02-28 05:48:54.038839,BestBuy,246.22
93,2025-03-03 10:45:48.038839,Adidas,293.47
69,2025-02-17 00:38:56.038839,Target,189.85
53,2025-02-26 05:37:12.038839,Adidas,53.15
30,2025-02-02 11:19:00.038839,Starbucks,357.75
97,2025-02-19 05:20:46.038839,Costco,469.95
53,2025-02-10 02:53:51.038839,Nike,165.29
72,2025-02-15 11:00:05.038839,Costco,222.02
93,2025-02-08 19:06:17.038839,Apple Store,180.43
100,2025-02-22 00:33:30.038839,Walmart,411.05
37,2025-02-24 02:49:15.038839,Apple Store,482.87
91,2025-02-23 09:09:23.038839,Adidas,396.48
34,2025-02-09 21:31:20.038839,Nike,27.89
98,2025-02-21 01:37:33.038839,Walmart,58.17
26,2025-02-18 01:43:38.038839,Costco,72.11
4,2025-02-09 14:04:18.038839,Target,499.74
60,2025-02-07 03:43:38.038839,Walmart,23.69
93,2025-02-04 12:09:23.038839,Adidas,316.45
39,2025-02-17 03:32:24.038839,UnknownMerchantXYZ,490.22
53,2025-02-15 14:24:37.038839,BestBuy,120.07
43,2025-02-20 04:28:29.038839,Amazon,361.29
92,2025-02-10 04:37:47.038839,Amazon,20.8
36,2025-03-03 18:38:35.038839,Adidas,125.47
33,2025-02-21 05:32:30.038839,Starbucks,299.56
61,2025-02-21 08:45:26.038839,Target,413.86
68,2025-02-18 01:55:39.038839,Costco,465.94
35,2025-02-06 01:09:08.038839,Amazon,159.57
76,2025-02-03 00:47:26.038839,Starbucks,420.22
87,2025-02-02 19:56:24.038839,BestBuy,31.01
22,2025-02-21 11:58:01.038839,Starbucks,264.52
60,2025-03-01 17:15:55.038839,Walmart,449.0
81,2025-02-18 12:38:27.038839,Apple Store,27.75
66,2025-02-07 16:12:06.038839,Costco,205.28
29,2025-03-20 02:16:37.163619,Target,290.3
9,2025-03-03 06:33:14.038839,Amazon,193.54
91,2025-02-12 00:59:46.038839,Target,272.95
5,2025-02-14 06:11:12.038839,Target,143.7
65,2025-02-02 12:31:05.038839,Adidas,279.26
66,2025-02-20 05:45:44.038839,Starbucks,349.0
16,2025-03-15 02:16:37.170691,Adidas,215.82
24,2025-02-14 02:08:55.038839,eBay,169.42
24,2025-02-21 01:38:00.038839,Target,22.09
43,2025-02-28 01:01:02.038839,Nike,166.8
22,2025-02-26 19:16:54.038839,BestBuy,33.86
50,2025-02-22 08:52:12.038839,Amazon,200.88
42,2025-02-11 16:00:27.038839,Amazon,433.86
58,2025-02-03 23:22:05.038839,BestBuy,247.01
45,2025-02-04 00:38:55.038839,BestBuy,482.7
90,2025-02-25 17:00:42.038839,Costco,436.61
17,2025-03-01 07:40:34.038839,Adidas,314.59
71,2025-02-02 07:03:01.038839,Target,371.87
82,2025-03-03 04:44:50.038839,Walmart,327.42
76,2025-02-18 15:11:26.038839,Costco,423.13
32,2025-02-22 11:45:13.038839,Target,172.11
2,2025-02-27 18:48:27.038839,Amazon,22.59
10,2025-03-02 12:27:27.038839,Nike,330.18
11,2025-02-07 23:32:44.038839,Starbucks,97.71
48,2025-02-16 14:08:12.038839,Amazon,108.81
70,2025-02-10 17:24:37.038839,Starbucks,45.67
41,2025-03-01 14:45:07.038839,eBay,395.11
99,2025-02-14 15:20:48.038839,Adidas,354.24
39,2025-02-08 05:58:10.038839,Amazon,18.48
80,2025-02-18 17:29:49.038839,Nike,159.94
35,2025-02-10 00:19:29.038839,Walmart,426.08
65,2025-03-01 00:53:08.038839,Nike,287.05
43,2025-03-01 09:28:06.038839,Target,488.43
19,2025-02-06 19:40:46.038839,eBay,415.82
62,2025-02-05 03:26:18.038839,Starbucks,15.02
17,2025-02-17 22:43:49.038839,Nike,49.57
70,2025-02-17 02:56:15.038839,Starbucks,82.03
30,2025-02-14 07:15:52.038839,Amazon,104.53
41,2025-02-09 21:16:57.038839,Adidas,478.17
79,2025-02-07 00:59:05.038839,Costco,308.24
18,2025-03-01 00:05:27.038839,Amazon,474.27
77,2025-02-16 19:35:18.038839,Starbucks,235.14
91,2025-02-05 13:26:17.038839,Amazon,43.31
83,2025-02-07 01:50:26.038839,Nike,112.52
16,2025-02-23 08:15:29.038839,Target,30.3
12,2025-02-03 14:53:48.038839,Amazon,349.76
27,2025-02-18 17:54:25.038839,Target,429.5
9,2025-02-02 03:17:13.038839,Walmart,100.29
38,2025-02-02 07:07:36.038839,eBay,335.66
34,2025-02-17 14:42:27.038839,Target,305.16
74,2025-02-21 03:30:02.038839,Walmart,449.12
14,2025-02-15 10:36:42.038839,UnknownMerchantXYZ,89.97
66,2025-02-12 20:48:44.038839,BestBuy,447.8
67,2025-02-13 11:36:37.038839,Apple Store,433.68
74,2025-02-09 15:58:46.038839,Costco,484.03
96,2025-02-21 10:22:28.038839,Nike,199.86
94,2025-02-24 21:10:17.038839,Amazon,486.51
22,2025-02-11 02:54:22.038839,Amazon,403.31
1,2025-02-15 13:55:54.038839,Apple Store,209.58
80,2025-02-09 04:48:37.038839,Costco,467.99
66,2025-02-28 16:12:50.038839,eBay,257.8
80,2025-02-19 05:59:14.038839,Amazon,87.71
65,2025-02-12 05:51:03.038839,Amazon,65.92
70,2025-02-13 10:51:34.038839,Target,336.04
92,2025-03-02 11:18:59.038839,BestBuy,141.7
97,2025-02-20 17:45:24.038839,Amazon,276.71
88,2025-02-10 17:57:24.038839,Adidas,441.58
50,2025-02-27 07:37:48.038839,BestBuy,476.74
34,2025-02-03 12:17:14.038839,Amazon,303.27
33,2025-02-27 16:17:30.038839,Starbucks,491.84
3,2025-02-15 22:52:03.038839,BestBuy,401.01
63,2025-02-08 19:42:00.038839,Apple Store,110.35
51,2025-02-28 03:11:01.038839,Amazon,1374.9470359207312
34,2025-02-25 04:51:25.038839,Amazon,364.2
71,2025-02-18 05:27:59.038839,Walmart,293.77
42,2025-02-18 00:06:51.038839,Adidas,494.48
85,2025-03-03 02:26:53.038839,eBay,38.21
4,2025-02-17 19:07:20.038839,Nike,221.89
41,2025-02-17 14:42:42.038839,Costco,60.18
12,2025-02-13 22:08:14.038839,UnknownMerchantXYZ,150.73
89,2025-03-03 13:10:29.038839,Starbucks,363.64
20,2025-02-16 09:58:34.038839,Costco,255.99
10,2025-02-25 03:05:14.038839,Apple Store,488.66
76,2025-02-25 08:57:46.038839,eBay,418.32
61,2025-03-02 07:51:07.038839,Target,376.89
64,2025-02-15 14:54:55.038839,Apple Store,61.53
44,2025-02-22 13:11:48.038839,Nike,209.25
87,2025-02-22 11:44:08.038839,Adidas,405.96
41,2025-02-08 01:48:55.038839,Adidas,446.05
98,2025-03-03 05:29:31.038839,eBay,211.97
35,2025-02-21 19:22:27.038839,Apple Store,193.02
5,2025-02-27 08:31:58.038839,Walmart,363.94
57,2025-03-01 21:01:39.038839,BestBuy,275.96
62,2025-02-21 11:55:53.038839,Walmart,238.14
71,2025-02-02 11:13:54.038839,Starbucks,84.33
98,2025-02-16 16:56:39.038839,Starbucks,322.04
3,2025-02-20 22:12:40.038839,Costco,373.73
9,2025-02-22 23:13:12.038839,Nike,45.01
96,2025-02-21 19:51:10.038839,Walmart,490.31
11,2025-02-17 19:10:22.038839,Apple Store,150.66
55,2025-02-09 23:08:56.038839,Target,419.0
81,2025-02-25 16:00:19.038839,Nike,62.54
100,2025-03-01 01:07:04.038839,Walmart,285.16
93,2025-03-01 00:18:39.038839,Nike,493.74
29,2025-02-11 11:47:53.038839,eBay,312.47
4,2025-02-17 10:26:13.038839,Walmart,315.36
59,2025-02-21 11:05:52.038839,Target,258.83
5,2025-02-09 11:24:40.038839,Walmart,5.68
38,2025-02-07 07:58:07.038839,eBay,216.49
98,2025-02-03 07:55:36.038839,Nike,67.53
90,2025-02-21 06:53:38.038839,BestBuy,222.63
28,2025-02-04 05:37:37.038839,eBay,408.52
41,2025-02-23 18:08:19.038839,eBay,480.6
8,2025-02-27 19:51:26.038839,Costco,315.18
30,2025-03-03 04:17:38.038839,Walmart,110.96
80,2025-02-25 06:35:42.038839,Apple Store,24.26
50,2025-02-07 15:33:30.038839,BestBuy,334.53
68,2025-02-14 20:46:07.038839,Amazon,248.32
94,2025-02-17 01:22:08.038839,Nike,113.07
40,2025-03-03 10:21:37.038839,Nike,373.46
3,2025-02-22 21:28:33.038839,Costco,385.39
90,2025-02-14 03:17:42.038839,Walmart,339.18
19,2025-02-09 01:18:16.038839,BestBuy,132.35
21,2025-02-27 20:15:01.038839,Costco,255.96
61,2025-02-14 08:41:53.038839,Starbucks,393.4
58,2025-02-07 01:59:37.038839,Adidas,175.56
92,2025-02-17 04:36:02.038839,Adidas,171.91
9,2025-02-19 01:33:53.038839,Target,389.55
90,2025-02-21 16:09:10.038839,Walmart,161.3
65,2025-02-08 21:04:49.038839,BestBuy,402.83
65,2025-02-09 07:28:26.038839,BestBuy,47.53
80,2025-02-19 11:00:34.038839,Target,304.59
56,2025-02-13 05:35:22.038839,Apple Store,258.65
82,2025-02-09 15:58:13.038839,Nike,276.42
67,2025-03-27 02:16:37.177325,Target,191.36
47,2025-02-09 03:51:11.038839,Adidas,240.38
24,2025-02-13 19:11:06.038839,Costco,27.39
2,2025-02-20 18:26:09.038839,BestBuy,189.42
97,2025-02-05 03:54:15.038839,BestBuy,291.65
13,2025-03-03 18:16:41.038839,Starbucks,262.83
93,2025-02-03 13:13:18.038839,Apple Store,348.18
32,2025-02-11 05:56:15.038839,Costco,231.7
2,2025-03-04 00:04:34.038839,eBay,3.94
46,2025-02-07 10:51:30.038839,Apple Store,124.76
20,2025-03-02 08:08:57.038839,Amazon,240.26
92,2025-02-11 23:00:52.038839,Starbucks,85.87
67,2025-02-07 23:45:34.038839,Amazon,121.57
19,2025-02-17 12:32:36.038839,Amazon,431.3
53,2025-02-05 09:08:12.038839,Amazon,276.96
63,2025-02-18 03:26:42.038839,Target,113.74
80,2025-02-26 09:02:57.038839,Adidas,179.97
71,2025-02-09 06:48:41.038839,Adidas,321.07
74,2025-03-01 04:17:27.038839,Adidas,340.22
57,2025-02-09 01:41:25.038839,eBay,94.5
5,2025-02-07 01:42:00.038839,Costco,80.67
30,2025-02-09 17:40:49.038839,Costco,51.26
74,2025-03-01 01:43:56.038839,Starbucks,242.72
76,2025-02-27 22:12:32.038839,eBay,149.72
62,2025-02-15 12:08:40.038839,Target,39.71
8,2025-02-17 13:55:45.038839,Costco,312.93
9,2025-02-08 00:43:33.038839,Target,369.47
48,2025-02-27 19:46:11.038839,Target,65.45
59,2025-02-16 05:50:10.038839,Nike,419.06
85,2025-03-03 11:59:01.038839,Walmart,94.78
14,2025-02-02 20:47:41.038839,Walmart,257.14
95,2025-02-04 03:36:57.038839,Apple Store,400.07
27,2025-02-16 21:11:47.038839,Starbucks,74.76
6,2025-02-14 23:21:48.038839,Adidas,192.71
46,2025-02-12 22:53:59.038839,Walmart,442.31
63,2025-02-17 21:25:16.038839,Costco,210.48
96,2025-02-04 20:39:03.038839,Adidas,282.73
34,2025-02-04 20:39:29.038839,Amazon,97.52
94,2025-02-22 14:33:44.038839,Walmart,29.93
27,2025-02-11 20:24:58.038839,Amazon,281.19
99,2025-03-02 13:32:04.038839,Costco,229.03
38,2025-02-24 04:27:11.038839,BestBuy,1467.7873382085443
39,2025-03-03 18:03:53.038839,Nike,119.21
37,2025-02-03 02:03:35.038839,Costco,374.56
11,2025-02-19 12:42:00.038839,Adidas,405.97
83,2025-02-19 18:09:16.038839,eBay,8.8
11,2025-02-08 19:15:31.038839,Amazon,285.84
41,2025-02-26 19:39:22.038839,Walmart,13.75
41,2025-03-01 02:43:55.038839,Adidas,357.0
61,2025-02-05 02:56:21.038839,Costco,113.43
66,2025-02-07 03:48:07.038839,BestBuy,466.25
10,2025-02-26 00:31:37.038839,Walmart,455.26
41,2025-02-05 12:40:36.038839,eBay,472.51
5,2025-03-02 07:04:39.038839,Nike,279.13
10,2025-02-07 22:20:38.038839,Apple Store,96.03
10,2025-02-28 21:52:47.038839,Walmart,294.03
72,2025-02-22 04:27:01.038839,Adidas,151.57
53,2025-02-22 19:47:37.038839,Apple Store,276.02
6,2025-02-07 19:31:28.038839,BestBuy,445.37
93,2025-02-14 13:59:51.038839,Walmart,379.03
54,2025-02-07 06:46:33.038839,Adidas,366.86
38,2025-02-13 14:51:47.038839,Amazon,46.64
2,2025-02-13 14:51:51.038839,Amazon,367.22
100,2025-02-28 17:56:44.038839,Target,22.24
10,2025-02-25 03:12:12.038839,Walmart,195.24
1,2025-02-27 00:41:45.038839,eBay,114.74
62,2025-02-12 18:49:14.038839,Costco,267.87
46,2025-02-08 07:58:50.038839,Nike,186.83
65,2025-02-25 06:42:14.038839,Target,290.56
19,2025-03-01 23:04:44.038839,Amazon,2571.2946086483485
87,2025-02-20 11:22:23.038839,Adidas,309.33
64,2025-02-09 07:13:20.038839,Adidas,282.81
99,2025-02-05 07:01:27.038839,Walmart,136.84
85,2025-02-12 14:34:28.038839,eBay,28.17
27,2025-02-24 07:05:03.038839,Target,67.73
23,2025-02-24 07:05:18.038839,eBay,420.67
68,2025-02-09 20:55:18.038839,Starbucks,79.21
10,2025-02-08 04:56:14.038839,Apple Store,326.53
18,2025-02-04 20:10:15.038839,Walmart,17.67
71,2025-03-13 02:16:37.129540,Starbucks,257.97
66,2025-02-06 09:09:56.038839,Target,390.87
54,2025-02-22 16:53:01.038839,Adidas,401.37
10,2025-02-19 11:13:36.038839,Target,179.04
37,2025-02-03 21:07:53.038839,Nike,481.11
48,2025-02-19 16:23:48.038839,Apple Store,418.39
19,2025-02-11 03:38:27.038839,Amazon,241.53
99,2025-02-15 04:06:26.038839,Costco,351.46
18,2025-03-01 00:34:10.038839,BestBuy,363.47
83,2025-02-03 02:21:03.038839,Costco,452.47
70,2025-02-13 08:01:29.038839,Amazon,131.16
12,2025-02-05 15:39:34.038839,Starbucks,269.57
47,2025-02-20 19:25:41.038839,Costco,197.28
89,2025-02-26 06:40:43.038839,Costco,435.88
59,2025-02-20 16:55:44.038839,Costco,306.39
49,2025-02-10 06:49:53.038839,Starbucks,273.98
84,2025-02-25 14:12:13.038839,Starbucks,71.58
65,2025-02-22 06:36:23.038839,Walmart,363.06
81,2025-02-07 01:31:17.038839,eBay,199.26
42,2025-04-01 02:16:37.181363,Nike,390.8
14,2025-02-17 18:15:53.038839,Costco,72.15
92,2025-03-01 06:13:11.038839,Adidas,369.77
67,2025-02-10 17:24:34.038839,BestBuy,175.83
46,2025-02-13 04:33:00.038839,Starbucks,251.91
90,2025-02-17 07:23:05.038839,BestBuy,496.71
81,2025-02-02 12:27:08.038839,Costco,150.76
41,2025-02-24 04:57:44.038839,Apple Store,350.19
26,2025-02-27 00:48:03.038839,Walmart,359.57
29,2025-02-20 02:09:46.038839,Costco,195.85
93,2025-02-18 21:20:00.038839,Amazon,276.29
42,2025-02-18 02:44:27.038839,Apple Store,409.44
46,2025-03-01 19:02:29.038839,Costco,161.49
92,2025-02-22 19:44:11.038839,Amazon,61.51
33,2025-02-23 23:00:03.038839,Adidas,179.29
63,2025-02-05 20:31:44.038839,Amazon,288.34
27,2025-02-21 21:33:48.038839,Target,96.35
50,2025-03-01 10:21:33.038839,Starbucks,230.64
34,2025-02-25 00:08:32.038839,Adidas,275.91
66,2025-02-28 17:20:05.038839,eBay,332.01
78,2025-03-02 10:09:19.038839,Nike,82.46
16,2025-02-25 01:18:47.038839,eBay,271.03
46,2025-02-10 18:09:47.038839,Amazon,69.86
12,2025-02-20 05:13:59.038839,Walmart,96.21
